full_address,lat,lng
213 Yishun Street 21,1.431798,103.836579
232 Yishun Street 21,1.434584,103.837415
272 Yishun Street 22,1.438065,103.839622
289 Yishun Avenue 6,1.440402,103.83878
755 Yishun Street 72,1.426972,103.832578
758 Yishun Street 72,1.426038,103.834414
724 Yishun Street 71,1.426501,103.830227
643 Yishun Street 61,1.421354,103.837475
281 Yishun Street 22,1.438968,103.837522
321 Ang Mo Kio Avenue 1,1.365218,103.848612
114 Ang Mo Kio Avenue 4,1.372636,103.836198
452 Ang Mo Kio Avenue 10,1.369111,103.856114
577 Ang Mo Kio Avenue 10,1.371823,103.855906
554 Ang Mo Kio Avenue 10,1.372796,103.857797
207 Ang Mo Kio Avenue 1,1.365809,103.842883
311 Ang Mo Kio Avenue 3,1.366656,103.848851
437 Ang Mo Kio Avenue 10,1.367301,103.85314
123 Bedok North Street 2,1.329193,103.937298
542 Bedok North Street 3,1.330674,103.922796
546 Bedok North Street 3,1.330829,103.925589
619 Bedok Reservoir Road,1.333488,103.91754
44 Bedok South Road,1.321122,103.941635
720 Bedok Reservoir Road,1.335977,103.924937
624 Bedok Reservoir Road,1.334285,103.916363
147 Bedok Reservoir Road,1.334828,103.911516
516 Bedok North Avenue 2,1.331101,103.930054
60 New Upper Changi Road,1.322508,103.941236
155 Bedok South Avenue 3,1.318531,103.946108
162 Bedok South Road,1.319702,103.946083
302 Shunfu Road,1.349585,103.839174
109 Bishan Street 12,1.346761,103.847939
108 Bishan Street 12,1.346722,103.847358
340 Bukit Batok Street 34,1.363164,103.749542
304 Bukit Batok Street 31,1.357506,103.74795
318 Bukit Batok Street 32,1.358777,103.749172
267 Bukit Batok East Avenue 4,1.348664,103.760242
271 Bukit Batok East Avenue 4,1.348123,103.758868
114 Bukit Batok West Avenue 6,1.348871,103.746024
173 Bukit Batok West Avenue 8,1.346106,103.740872
268 Bukit Batok East Avenue 4,1.349329,103.759137
323 Bukit Batok Street 33,1.361184,103.748241
333 Bukit Batok Street 32,1.364986,103.747394
6 Redhill Close,1.28475,103.817123
20 Jalan Klinik,1.28817,103.829041
37 Lim Liak Street,1.285124,103.830432
149 Silat Avenue,1.277383,103.831673
4 Delta Avenue,1.291848,103.826504
116 Bukit Merah Central,1.283829,103.814965
37 Telok Blangah Rise,1.272669,103.822872
8 Tanjong Pagar Plaza,1.277219,103.842724
233 Bain Street,1.296792,103.853912
11 Teck Whye Lane,1.379736,103.754917
335 Clementi Avenue 2,1.316972,103.768534
712 Clementi West Street 2,1.304942,103.76191
377 Clementi Avenue 5,1.317509,103.767973
605 Clementi West Street 1,1.305344,103.768019
356 Clementi Avenue 2,1.313959,103.769832
111 Aljunied Crescent,1.320429,103.884312
338 Ubi Avenue 1,1.326208,103.902139
345 Ubi Avenue 1,1.325902,103.899078
344 Ubi Avenue 1,1.326297,103.899154
339 Ubi Avenue 1,1.326518,103.901971
341 Ubi Avenue 1,1.326871,103.901802
126 Aljunied Road,1.323623,103.88212
842 Sims Avenue,1.317905,103.901575
332 Ubi Avenue 1,1.326999,103.902619
53 Pipit Road,1.3239,103.886944
620 Hougang Avenue 8,1.370207,103.883724
661 Hougang Avenue 4,1.374094,103.882563
608 Hougang Avenue 4,1.370934,103.885439
606 Hougang Avenue 4,1.370772,103.885976
413 Hougang Avenue 10,1.374577,103.895711
605 Hougang Avenue 4,1.370986,103.886495
601 Hougang Avenue 4,1.370755,103.887188
607 Hougang Avenue 4,1.370229,103.8862
407 Hougang Avenue 10,1.373041,103.895653
113 Jurong East Street 13,1.338846,103.734814
30 Teban Gardens Road,1.320838,103.739101
111 Jurong East Street 13,1.3388,103.735572
311 Jurong East Street 32,1.347711,103.732676
414 Jurong West Street 42,1.352964,103.725884
542 Jurong West Avenue 1,1.351469,103.715501
453 Jurong West Street 42,1.35139,103.717521
410 Jurong West Street 42,1.353683,103.72638
7 Saint George's Lane,1.323668,103.859057
74 Whampoa Drive,1.324798,103.857833
10 Upper Boon Keng Road,1.314074,103.871348
32 Jalan Bahagia,1.326192,103.858124
58 Jalan Ma'mor,1.328142,103.857481
95 Whampoa Drive,1.322196,103.856204
19 Saint George's Road,1.32445,103.862612
10 Jalan Batu,1.3021,103.88284
106 Jalan Rajah,1.328481,103.854824
58 Marine Terrace,1.305758,103.913896
15 Holland Drive,1.311252,103.793795
19 Holland Drive,1.310507,103.791469
110 Commonwealth Crescent,1.306896,103.79868
61 Commonwealth Drive,1.298345,103.796611
14 Ghim Moh Road,1.308768,103.789058
243 Serangoon Avenue 2,1.352868,103.868818
208 Serangoon Central,1.354153,103.873765
411 Tampines Street 41,1.359132,103.946252
424 Tampines Street 41,1.357434,103.948193
468 Tampines Street 44,1.360416,103.955147
422 Tampines Street 41,1.357261,103.947037
465 Tampines Street 44,1.359588,103.95466
803 Tampines Avenue 4,1.345231,103.9378
401 Tampines Street 41,1.357114,103.944921
459 Tampines Street 42,1.358362,103.954025
842 Tampines Street 82,1.351445,103.935637
440 Tampines Street 43,1.360588,103.951606
937 Tampines Avenue 5,1.347209,103.94164
228 Lorong 8 Toa Payoh,1.339085,103.858719
179 Toa Payoh Central,1.333911,103.850098
140 Potong Pasir Avenue 3,1.33382,103.866831
122 Potong Pasir Avenue 1,1.334809,103.86613
28 Marsiling Drive,1.44278,103.773675
201 Marsiling Drive,1.442698,103.775422
110 Woodlands Street 13,1.437604,103.781572
283 Yishun Avenue 6,1.439431,103.839251
224 Yishun Street 21,1.434496,103.835137
132 Yishun Street 11,1.432836,103.831519
762 Yishun Street 72,1.425689,103.83426
257 Yishun Ring Road,1.434603,103.839531
739 Yishun Avenue 5,1.429466,103.831802
140 Yishun Ring Road,1.431167,103.8304
260 Yishun Street 22,1.43544,103.839036
268 Yishun Street 22,1.436959,103.839641
725 Yishun Street 71,1.426941,103.830696
110 Yishun Ring Road,1.433765,103.828933
774 Yishun Avenue 3,1.423354,103.832139
730 Yishun Street 71,1.426947,103.831604
760 Yishun Street 72,1.425871,103.832605
322 Ang Mo Kio Avenue 3,1.368362,103.847744
181 Ang Mo Kio Avenue 5,1.376823,103.837143
512 Bedok North Avenue 2,1.333336,103.929127
414 Bedok North Avenue 2,1.329968,103.930166
183 Bishan Street 13,1.350471,103.852478
179 Bishan Street 13,1.348621,103.851847
163 Bishan Street 13,1.348025,103.856357
272 Bukit Batok East Avenue 4,1.34886,103.757678
327 Bukit Batok Street 33,1.362825,103.747867
331 Bukit Batok Street 33,1.363699,103.747526
336 Bukit Batok Street 32,1.364667,103.74848
366 Bukit Batok Street 31,1.360488,103.74874
326 Bukit Batok Street 33,1.362543,103.748209
113 Bukit Merah View,1.286769,103.822059
23 Kampong Bahru Hill,1.277084,103.836548
9 Redhill Close,1.284953,103.816413
269A Queen Street,1.300154,103.853817
328 Clementi Avenue 2,1.313914,103.76707
445 Clementi Avenue 3,1.312901,103.764162
375 Clementi Avenue 4,1.318432,103.766659
117 Clementi Street 13,1.324472,103.771183
9 Haig Road,1.314432,103.89606
17 Eunos Crescent,1.323381,103.904294
54 Cassia Crescent,1.310138,103.884636
347 Ubi Avenue 1,1.325649,103.899734
11 Haig Road,1.314848,103.896628
348 Ubi Avenue 1,1.326198,103.900506
330 Ubi Avenue 1,1.326548,103.904139
844 Sims Avenue,1.31816,103.901134
6 Hougang Avenue 3,1.362632,103.894006
122 Hougang Avenue 1,1.353666,103.886133
405 Hougang Avenue 10,1.374028,103.896421
313 Jurong East Street 32,1.347176,103.733436
116 Jurong East Street 13,1.339384,103.73466
234 Jurong East Street 21,1.339816,103.741851
309 Jurong East Street 32,1.347644,103.734214
524 Jurong West Street 52,1.34725,103.717268
557 Jurong West Street 42,1.353589,103.718207
23 Bendemeer Road,1.31772,103.862779
63 Kallang Bahru,1.321266,103.867971
97 Geylang Bahru,1.323796,103.870298
42 Jalan Bahagia,1.327216,103.856988
10 Saint George's Road,1.32375,103.863416
102 Jalan Dusun,1.327925,103.844252
48A Dorset Road,1.314478,103.851082
51 Tanglin Halt Road,1.299505,103.799334
203 Serangoon Central,1.352001,103.873177
234 Serangoon Avenue 3,1.354783,103.869581
245 Serangoon Avenue 2,1.352437,103.869107
209 Serangoon Central,1.354398,103.874289
205 Serangoon Central,1.352845,103.873515
246 Serangoon Avenue 3,1.352024,103.869741
105 Tampines Street 11,1.34806,103.947121
469 Tampines Street 44,1.36026,103.954786
223 Tampines Street 24,1.355407,103.953451
443 Tampines Street 43,1.358879,103.95194
470 Tampines Street 44,1.360854,103.954599
428 Tampines Street 41,1.359256,103.949035
20 Lorong 7 Toa Payoh,1.334907,103.857117
83 Lorong 2 Toa Payoh,1.335787,103.84802
92 Lorong 4 Toa Payoh,1.338063,103.849455
218 Marsiling Crescent,1.446826,103.774186
26 Marsiling Drive,1.441954,103.77286
108 Woodlands Street 13,1.437538,103.782272
734 Yishun Avenue 5,1.429373,103.83086
135 Yishun Street 11,1.43225,103.831918
263 Yishun Street 22,1.436108,103.83899
778 Yishun Avenue 2,1.422248,103.833718
720 Yishun Street 71,1.426434,103.828959
288 Yishun Avenue 6,1.439977,103.837548
277 Yishun Street 22,1.437976,103.836978
547 Ang Mo Kio Avenue 10,1.374236,103.858202
511 Ang Mo Kio Avenue 8,1.373556,103.850113
39 Bedok South Road,1.321396,103.939714
520 Bedok North Avenue 1,1.330514,103.928122
549 Bedok North Avenue 1,1.331721,103.927162
158 Bedok South Avenue 3,1.318759,103.94508
623 Bedok Reservoir Road,1.333644,103.91675
118 Bedok Reservoir Road,1.331104,103.909174
170 Bedok South Road,1.320645,103.946148
311 Shunfu Road,1.350968,103.839355
113 Bishan Street 12,1.34724,103.848806
106 Bishan Street 12,1.346081,103.847842
193 Bishan Street 13,1.34869,103.850935
197 Bishan Street 13,1.348713,103.850424
118 Bukit Batok West Avenue 6,1.349986,103.746679
315 Bukit Batok Street 32,1.360164,103.746464
234 Bukit Batok East Avenue 5,1.349198,103.755349
369 Bukit Batok Street 31,1.360115,103.750941
362 Bukit Batok Street 31,1.360827,103.750036
1 Delta Avenue,1.292078,103.828584
2 Delta Avenue,1.291745,103.82803
113 Depot Road,1.281438,103.807302
4 Tanjong Pagar Plaza,1.275991,103.842517
12 Teck Whye Lane,1.379528,103.755658
349 Clementi Avenue 2,1.315977,103.771067
606 Clementi West Street 1,1.304843,103.767961
104 Clementi Street 14,1.322966,103.7692
4 Joo Chiat Road,1.3154,103.898047
8 Haig Road,1.313669,103.896069
346 Ubi Avenue 1,1.32593,103.899656
311 Ubi Avenue 1,1.329944,103.903239
322 Ubi Avenue 1,1.328071,103.904865
336 Ubi Avenue 1,1.32579,103.90205
123 Paya Lebar Way,1.322762,103.88323
119 Hougang Avenue 1,1.353882,103.887419
322 Hougang Avenue 5,1.367129,103.897185
130 Lorong Ah Soo,1.351264,103.886462
120 Hougang Avenue 1,1.354399,103.887573
355 Hougang Avenue 7,1.372015,103.898332
507 Hougang Avenue 8,1.372423,103.887617
707 Hougang Avenue 2,1.366319,103.888767
609 Hougang Avenue 8,1.370236,103.886146
712 Hougang Avenue 2,1.3659,103.88739
322A Jurong East Street 31,1.347753,103.72924
465 Jurong West Street 41,1.350182,103.723215
467 Jurong West Street 41,1.349544,103.722584
40 Jalan Bahagia,1.327306,103.856207
41 Jalan Bahagia,1.327207,103.856503
64 Jalan Ma'mor,1.328599,103.857886
17 Saint George's Road,1.323906,103.862386
16 Saint George's Road,1.324388,103.862321
4 Lim Chu Kang Road,1.421593,103.704617
56 Stirling Road,1.296688,103.804221
201 Serangoon Central,1.3511,103.873495
206 Serangoon Central,1.353438,103.873304
264 Tampines Street 21,1.35287,103.951134
929 Tampines Street 91,1.346288,103.939651
463 Tampines Street 44,1.359599,103.954549
801 Tampines Avenue 4,1.347107,103.938038
227 Tampines Street 23,1.354991,103.955034
830 Tampines Street 82,1.350047,103.935035
438 Tampines Street 43,1.360329,103.951596
214 Tampines Street 23,1.354671,103.953557
462 Tampines Street 44,1.359094,103.955143
856 Tampines Street 82,1.352725,103.93827
429 Tampines Street 41,1.359308,103.949652
119 Lorong 1 Toa Payoh,1.339084,103.844667
143 Potong Pasir Avenue 2,1.332839,103.86616
129 Potong Pasir Avenue 1,1.334746,103.865547
11 Marsiling Drive,1.440358,103.777906
226 Yishun Street 21,1.434403,103.836182
243 Yishun Ring Road,1.433561,103.840601
764 Yishun Street 72,1.425387,103.834022
270 Yishun Street 22,1.437413,103.839972
744 Yishun Street 72,1.429376,103.83408
235 Yishun Street 21,1.434579,103.8381
249 Yishun Avenue 9,1.435199,103.841779
728 Yishun Street 71,1.42587,103.830711
407 Ang Mo Kio Avenue 10,1.361628,103.855724
555 Ang Mo Kio Avenue 10,1.370877,103.857088
411 Ang Mo Kio Avenue 10,1.363425,103.855276
521 Ang Mo Kio Avenue 5,1.373622,103.851626
1 East Coast Road,1.311781,103.923068
531 Bedok North Street 3,1.333118,103.926202
211 New Upper Changi Road,1.324688,103.931665
117 Bedok Reservoir Road,1.331451,103.908759
171 Bedok South Road,1.320857,103.94545
172 Bedok South Road,1.320459,103.944484
156 Bedok South Avenue 3,1.318295,103.94546
164 Bedok South Road,1.320075,103.94662
68 Bedok South Avenue 3,1.318766,103.943381
114 Bedok Reservoir Road,1.330557,103.909758
161 Bedok South Avenue 3,1.319589,103.945792
145 Bedok Reservoir Road,1.334362,103.9121
110 Bishan Street 12,1.347411,103.847644
406 Sin Ming Avenue,1.363064,103.834087
408 Sin Ming Avenue,1.363341,103.834821
402 Sin Ming Avenue,1.362793,103.832757
339 Bukit Batok Street 34,1.363184,103.750529
256 Bukit Batok East Avenue 4,1.35078,103.758409
253 Bukit Batok East Avenue 5,1.350194,103.75758
309 Bukit Batok Street 31,1.358296,103.748771
261 Bukit Batok East Avenue 4,1.350574,103.758799
535 Bukit Batok Street 52,1.355022,103.750351
109 Bukit Purmei Road,1.273948,103.825294
1 Everton Park,1.27744,103.840093
5 Redhill Close,1.284596,103.817636
72 Redhill Road,1.287563,103.816334
49 Kim Pong Road,1.284304,103.830521
1 Tiong Bahru Road,1.286164,103.833021
107 Bukit Purmei Road,1.273051,103.824437
29 Kelantan Road,1.30568,103.857034
535 Upper Cross Street,1.284416,103.84611
512 West Coast Drive,1.309999,103.760169
317 Ubi Avenue 1,1.328674,103.9028
631 Hougang Avenue 8,1.370704,103.881516
619 Hougang Avenue 8,1.36987,103.883704
333 Hougang Avenue 5,1.367766,103.896022
705 Hougang Avenue 2,1.365657,103.888271
615 Hougang Avenue 8,1.368573,103.885121
250 Jurong East Street 24,1.342642,103.739914
223 Jurong East Street 21,1.341083,103.736065
544 Jurong West Street 42,1.352418,103.715723
429 Jurong West Avenue 1,1.351933,103.724621
33 Jalan Bahagia,1.326649,103.858465
45 Jalan Bahagia,1.32762,103.857292
53 Jalan Ma'mor,1.328265,103.856085
104 Towner Road,1.319834,103.860904
684 Race Course Road,1.314162,103.85638
44 Stirling Road,1.297797,103.802667
311 Serangoon Avenue 2,1.353714,103.866327
323 Serangoon Avenue 3,1.351401,103.869422
228 Serangoon Avenue 4,1.356372,103.870261
329 Serangoon Avenue 3,1.349713,103.86839
321 Serangoon Avenue 2,1.351384,103.86783
322 Serangoon Avenue 3,1.351724,103.868652
412 Tampines Street 41,1.359443,103.946256
211 Tampines Street 23,1.35416,103.954882
908 Tampines Avenue 4,1.350463,103.938731
126 Tampines Street 11,1.345849,103.950297
414 Tampines Street 41,1.359794,103.946264
220 Lorong 8 Toa Payoh,1.34263,103.85648
273 Yishun Street 22,1.437658,103.83964
274 Yishun Street 22,1.437492,103.838817
266 Yishun Street 22,1.437052,103.83888
152 Yishun Street 11,1.431028,103.834755
113 Yishun Ring Road,1.434475,103.828652
123 Yishun Street 11,1.434558,103.831834
239 Yishun Ring Road,1.432719,103.839424
765 Yishun Street 72,1.425033,103.834021
719 Yishun Street 71,1.426871,103.829141
120 Yishun Ring Road,1.434902,103.829401
713 Yishun Street 71,1.427474,103.827364
804 Yishun Ring Road,1.41778,103.831506
265 Yishun Street 22,1.436568,103.838632
204 Ang Mo Kio Avenue 3,1.367395,103.843922
3 East Coast Road,1.311825,103.92316
628 Bedok Reservoir Road,1.334941,103.914949
24 New Upper Changi Road,1.323844,103.933374
167 Bedok South Avenue 3,1.319623,103.945047
407 Sin Ming Avenue,1.363445,103.834218
115 Bishan Street 12,1.347926,103.848382
122 Bishan Street 12,1.346541,103.850463
116 Bishan Street 12,1.347586,103.849529
131 Bishan Street 12,1.345572,103.851018
337 Bukit Batok Street 34,1.363166,103.748965
325 Bukit Batok Street 33,1.362503,103.747381
32 Telok Blangah Rise,1.27315,103.82171
89 Zion Road,1.291541,103.833464
16 Redhill Close,1.286148,103.81712
18 Redhill Close,1.285839,103.817833
21 Redhill Close,1.286462,103.81768
103 Bukit Purmei Road,1.272057,103.825685
334 Kreta Ayer Road,1.281587,103.842257
25 Eunos Crescent,1.323753,103.902272
326 Ubi Avenue 1,1.327117,103.90376
334 Ubi Avenue 1,1.32637,103.903009
403 Hougang Avenue 10,1.374719,103.896363
617 Hougang Avenue 8,1.369421,103.883693
611 Hougang Avenue 8,1.369979,103.884739
516 Hougang Avenue 10,1.372749,103.889041
18 Hougang Avenue 3,1.363235,103.891795
402 Hougang Avenue 10,1.374536,103.89666
515 Hougang Avenue 10,1.372411,103.889367
686 Hougang Street 61,1.375766,103.885355
409 Hougang Avenue 10,1.373778,103.895029
249 Jurong East Street 24,1.342207,103.739551
112 Jurong East Street 13,1.339282,103.73586
200 Boon Lay Drive,1.343015,103.714706
51 Jalan Bahagia,1.327682,103.856026
683 Tessensohn Road,1.314539,103.855635
43 Cambridge Road,1.315458,103.849366
3 Lorong Lew Lian,1.350545,103.876198
313 Serangoon Avenue 2,1.353234,103.865207
325 Serangoon Avenue 3,1.350945,103.868687
241 Serangoon Avenue 3,1.35292,103.870167
207 Serangoon Central,1.353869,103.873237
204 Serangoon Central,1.352476,103.873227
319 Serangoon Avenue 2,1.35236,103.867966
405 Tampines Street 41,1.357812,103.944934
433 Tampines Street 43,1.359063,103.951086
461 Tampines Street 44,1.358973,103.954484
139 Simei Street 1,1.346964,103.956501
106 Simei Street 1,1.341724,103.951231
125 Tampines Street 11,1.346298,103.950045
2 Upper Aljunied Lane,1.334005,103.87886
226 Lorong 8 Toa Payoh,1.339514,103.857064
102 Woodlands Street 13,1.436111,103.781213
137 Marsiling Road,1.438464,103.777058
840 Yishun Street 81,1.415592,103.833637
218 Yishun Street 21,1.432942,103.836217
156 Yishun Street 11,1.431947,103.833627
783 Yishun Ring Road,1.421835,103.832439
784 Yishun Avenue 2,1.421871,103.833495
750 Yishun Street 72,1.427985,103.834105
112 Yishun Ring Road,1.434211,103.829095
770 Yishun Avenue 3,1.424476,103.832465
504 Ang Mo Kio Avenue 8,1.374818,103.848917
429 Ang Mo Kio Avenue 3,1.369101,103.85331
2 East Coast Road,1.31187,103.923359
701 Bedok Reservoir Road,1.337644,103.918706
7 Bedok South Avenue 2,1.322641,103.935338
65 New Upper Changi Road,1.324683,103.939736
421 Bedok North Road,1.32871,103.928762
411 Bedok North Avenue 2,1.328338,103.931707
110 Bedok Reservoir Road,1.330181,103.910348
135 Bedok Reservoir Road,1.33322,103.912442
128 Bedok Reservoir Road,1.333507,103.911595
2 Chai Chee Road,1.326956,103.922721
160 Bedok South Avenue 3,1.31929,103.945207
111 Bishan Street 12,1.347069,103.84803
105 Bishan Street 12,1.345812,103.847395
107 Bishan Street 12,1.346437,103.847919
123 Bishan Street 12,1.346542,103.850428
528 Bukit Batok Street 51,1.356688,103.751554
407 Bukit Batok West Avenue 4,1.364811,103.745792
420 Bukit Batok West Avenue 2,1.362555,103.745805
345 Bukit Batok Street 34,1.36286,103.750837
537 Bukit Batok Street 52,1.35516,103.750866
411 Bukit Batok West Avenue 4,1.364131,103.746256
226 Bukit Batok Central,1.348779,103.7532
126 Bukit Batok Central,1.351939,103.746726
232 Bukit Batok East Avenue 5,1.349355,103.754948
408 Bukit Batok West Avenue 4,1.364821,103.744974
342 Bukit Batok Street 34,1.362606,103.748587
330 Bukit Batok Street 33,1.363281,103.74833
38 Beo Crescent,1.28885,103.826613
115 Bukit Merah Central,1.284196,103.814587
143 Jalan Bukit Merah,1.277794,103.830002
343 Clementi Avenue 5,1.317829,103.770956
325 Ubi Avenue 1,1.327702,103.903841
24 Balam Road,1.3302,103.8875
42 Cassia Crescent,1.310469,103.886432
333 Ubi Avenue 1,1.3267,103.902914
243 Hougang Street 22,1.35764,103.891699
509 Hougang Avenue 10,1.37237,103.888192
510 Hougang Avenue 10,1.372603,103.888453
411 Hougang Avenue 10,1.374033,103.894468
